Origin,Origin_Pop,Destination,Destination_Pop,Travel_Time
BUNIA,274563,MABALAKO,192291,20340.0
BUTEMBO,326616,MABALAKO,192291,13316.0
DAMAS,119532,MABALAKO,192291,26724.0
DRODRO,158491,MABALAKO,192291,25617.0
FATAKI,131340,MABALAKO,192291,25168.0
GETHY,191018,MABALAKO,192291,21843.0
GOMA,260035,MABALAKO,192291,26290.0
ITEBERO,183913,MABALAKO,192291,41934.0
JIBA,140335,MABALAKO,192291,27181.0
KALUNGUTA,206145,MABALAKO,192291,11754.0
KAMANGO,109141,MABALAKO,192291,14950.0
KAMBALA,126742,MABALAKO,192291,26882.0
KARISIMBI,518302,MABALAKO,192291,25866.0
KATWA,424920,MABALAKO,192291,13336.0
KAYNA,362851,MABALAKO,192291,22106.0
KIBIRIZI,331604,MABALAKO,192291,21004.0
KIBUA,104917,MABALAKO,192291,36546.0
KILO,57244,MABALAKO,192291,23415.0
KIROTSHE,452929,MABALAKO,192291,28673.0
KITOYI,22000,MABALAKO,192291,32251.0
KOMANDA,189251,MABALAKO,192291,15311.0
KYONDO,222254,MABALAKO,192291,16174.0
LAYBO,145111,MABALAKO,192291,41910.0
LINGA,151032,MABALAKO,192291,28134.0
LITA,131251,MABALAKO,192291,24594.0
LOGO,246325,MABALAKO,192291,27630.0
LOLWA,46878,MABALAKO,192291,21582.0
LUBERO,274996,MABALAKO,192291,17062.0
MAHAGI,178740,MABALAKO,192291,33953.0
MAMBASA,98208,MABALAKO,192291,12930.0
MANDIMA,141513,MABALAKO,192291,30338.0
MANGALA,94886,MABALAKO,192291,30283.0
MANGUREDJIPA,74827,MABALAKO,192291,23591.0
MASEREKA,183527,MABALAKO,192291,15784.0
MASISI,423301,MABALAKO,192291,33116.0
MONGBWALU,136572,MABALAKO,192291,25232.0
MUSIENENE,257600,MABALAKO,192291,17047.0
MUTWANGA,256179,MABALAKO,192291,15100.0
MWESO,404625,MABALAKO,192291,27702.0
NIA-NIA,73073,MABALAKO,192291,27054.0
NIZI,145051,MABALAKO,192291,22445.0
NYANKUNDE,100299,MABALAKO,192291,26415.0
NYARAMBE,238825,MABALAKO,192291,44356.0
NYIRAGONGO,635148,MABALAKO,192291,25078.0
OICHA,347253,MABALAKO,192291,12767.0
PINGA,156081,MABALAKO,192291,26648.0
RETHY,205135,MABALAKO,192291,27789.0
RIMBA,216446,MABALAKO,192291,27376.0
RUTSHURU,293634,MABALAKO,192291,22920.0
RWAMPARA,137286,MABALAKO,192291,23487.0
RWANGUBA,268948,MABALAKO,192291,23457.0
TCHOMIA,113035,MABALAKO,192291,55167.0
VUHOVI,125530,MABALAKO,192291,13097.0
WALIKALE,162523,MABALAKO,192291,41122.0
ADI,165627,MAHAGI,178740,24159.0
ADJA,129346,MAHAGI,178740,19289.0
ALIMBONGO,227787,MAHAGI,178740,32460.0
ANGUMU,168048,MAHAGI,178740,14498.0
ARIWARA,206104,MAHAGI,178740,19513.0
ARU,185456,MAHAGI,178740,14853.0
AUNGBA,161978,MAHAGI,178740,13678.0
BAMBO,156395,MAHAGI,178740,36055.0
BAMBU-MINES,152322,MAHAGI,178740,13451.0
BENI,395029,MAHAGI,178740,22673.0
BIENA,122726,MAHAGI,178740,29186.0
BINZA,190494,MAHAGI,178740,37515.0
BIRAMBIZO,398438,MAHAGI,178740,37490.0
BIRINGI,125472,MAHAGI,178740,19644.0
BOGA,69412,MAHAGI,178740,22274.0
BUNIA,274563,MAHAGI,178740,13614.0
BUTEMBO,326616,MAHAGI,178740,24986.0
DAMAS,119532,MAHAGI,178740,18010.0
DRODRO,158491,MAHAGI,178740,14191.0
FATAKI,131340,MAHAGI,178740,11278.0
GETHY,191018,MAHAGI,178740,18234.0
GOMA,260035,MAHAGI,178740,37961.0
ITEBERO,183913,MAHAGI,178740,53604.0
JIBA,140335,MAHAGI,178740,12627.0
KALUNGUTA,206145,MAHAGI,178740,23212.0
KAMANGO,109141,MAHAGI,178740,24229.0
KAMBALA,126742,MAHAGI,178740,10999.0
KARISIMBI,518302,MAHAGI,178740,37536.0
KATWA,424920,MAHAGI,178740,25006.0
KAYNA,362851,MAHAGI,178740,33776.0
KIBIRIZI,331604,MAHAGI,178740,32674.0
KIBUA,104917,MAHAGI,178740,48216.0
KILO,57244,MAHAGI,178740,14701.0
KIROTSHE,452929,MAHAGI,178740,40344.0
KITOYI,22000,MAHAGI,178740,43921.0
KOMANDA,189251,MAHAGI,178740,18643.0
KYONDO,222254,MAHAGI,178740,27844.0
LAYBO,145111,MAHAGI,178740,21614.0
LINGA,151032,MAHAGI,178740,11040.0
LITA,131251,MAHAGI,178740,17009.0
LOGO,246325,MAHAGI,178740,9798.0
LOLWA,46878,MAHAGI,178740,21342.0
LUBERO,274996,MAHAGI,178740,28732.0
MABALAKO,192291,MAHAGI,178740,33953.0
MAMBASA,98208,MAHAGI,178740,23758.0
MANDIMA,141513,MAHAGI,178740,32104.0
MANGALA,94886,MAHAGI,178740,19151.0
MANGUREDJIPA,74827,MAHAGI,178740,35262.0
MASEREKA,183527,MAHAGI,178740,27455.0
MASISI,423301,MAHAGI,178740,44786.0
MONGBWALU,136572,MAHAGI,178740,16518.0
MUSIENENE,257600,MAHAGI,178740,28717.0
MUTWANGA,256179,MAHAGI,178740,26373.0
MWESO,404625,MAHAGI,178740,39372.0
NIA-NIA,73073,MAHAGI,178740,33817.0
NIZI,145051,MAHAGI,178740,13731.0
NYANKUNDE,100299,MAHAGI,178740,17700.0
NYARAMBE,238825,MAHAGI,178740,26364.0
NYIRAGONGO,635148,MAHAGI,178740,36749.0
OICHA,347253,MAHAGI,178740,21186.0
PINGA,156081,MAHAGI,178740,38318.0
RETHY,205135,MAHAGI,178740,10162.0
RIMBA,216446,MAHAGI,178740,10504.0
RUTSHURU,293634,MAHAGI,178740,34590.0
RWAMPARA,137286,MAHAGI,178740,16321.0
RWANGUBA,268948,MAHAGI,178740,35127.0
TCHOMIA,113035,MAHAGI,178740,48749.0
VUHOVI,125530,MAHAGI,178740,24768.0
WALIKALE,162523,MAHAGI,178740,52793.0
ADI,165627,MAMBASA,98208,34574.0
ADJA,129346,MAMBASA,98208,28751.0
ALIMBONGO,227787,MAMBASA,98208,14343.0
ANGUMU,168048,MAMBASA,98208,22294.0
ARIWARA,206104,MAMBASA,98208,29928.0
ARU,185456,MAMBASA,98208,25268.0
AUNGBA,161978,MAMBASA,98208,22506.0
BAMBO,156395,MAMBASA,98208,17939.0
BAMBU-MINES,152322,MAMBASA,98208,11970.0
BENI,395029,MAMBASA,98208,4954.0
BIENA,122726,MAMBASA,98208,11070.0
BINZA,190494,MAMBASA,98208,19398.0
BIRAMBIZO,398438,MAMBASA,98208,19374.0
BIRINGI,125472,MAMBASA,98208,22655.0
BOGA,69412,MAMBASA,98208,11968.0
BUNIA,274563,MAMBASA,98208,10144.0
BUTEMBO,326616,MAMBASA,98208,6870.0
DAMAS,119532,MAMBASA,98208,16529.0
DRODRO,158491,MAMBASA,98208,15421.0
FATAKI,131340,MAMBASA,98208,14972.0
GETHY,191018,MAMBASA,98208,11647.0
GOMA,260035,MAMBASA,98208,19844.0
ITEBERO,183913,MAMBASA,98208,35488.0
JIBA,140335,MAMBASA,98208,16985.0
KALUNGUTA,206145,MAMBASA,98208,5308.0
KAMANGO,109141,MAMBASA,98208,8504.0
KAMBALA,126742,MAMBASA,98208,16686.0
KARISIMBI,518302,MAMBASA,98208,19420.0
KATWA,424920,MAMBASA,98208,6890.0
KAYNA,362851,MAMBASA,98208,15660.0
KIBIRIZI,331604,MAMBASA,98208,14558.0
KIBUA,104917,MAMBASA,98208,30100.0
KILO,57244,MAMBASA,98208,13219.0
KIROTSHE,452929,MAMBASA,98208,22227.0
KITOYI,22000,MAMBASA,98208,25805.0
KOMANDA,189251,MAMBASA,98208,8687.0
KYONDO,222254,MAMBASA,98208,9728.0
LAYBO,145111,MAMBASA,98208,31714.0
LINGA,151032,MAMBASA,98208,17938.0
LITA,131251,MAMBASA,98208,14398.0
LOGO,246325,MAMBASA,98208,17434.0
LOLWA,46878,MAMBASA,98208,10667.0
LUBERO,274996,MAMBASA,98208,10616.0
MABALAKO,192291,MAMBASA,98208,12930.0
MAHAGI,178740,MAMBASA,98208,23758.0
MANDIMA,141513,MAMBASA,98208,18462.0
MANGALA,94886,MAMBASA,98208,20088.0
MANGUREDJIPA,74827,MAMBASA,98208,17145.0
MASEREKA,183527,MAMBASA,98208,9338.0
MASISI,423301,MAMBASA,98208,26670.0
MONGBWALU,136572,MAMBASA,98208,15036.0
MUSIENENE,257600,MAMBASA,98208,10601.0
MUTWANGA,256179,MAMBASA,98208,8654.0
MWESO,404625,MAMBASA,98208,21256.0
NIA-NIA,73073,MAMBASA,98208,15178.0
NIZI,145051,MAMBASA,98208,12249.0
NYANKUNDE,100299,MAMBASA,98208,16219.0
NYARAMBE,238825,MAMBASA,98208,34160.0
NYIRAGONGO,635148,MAMBASA,98208,18632.0
OICHA,347253,MAMBASA,98208,6321.0
PINGA,156081,MAMBASA,98208,20202.0
RETHY,205135,MAMBASA,98208,17593.0
RIMBA,216446,MAMBASA,98208,17180.0
RUTSHURU,293634,MAMBASA,98208,16474.0
RWAMPARA,137286,MAMBASA,98208,13291.0
RWANGUBA,268948,MAMBASA,98208,17011.0
TCHOMIA,113035,MAMBASA,98208,48721.0
VUHOVI,125530,MAMBASA,98208,6651.0
WALIKALE,162523,MAMBASA,98208,34677.0
ADI,165627,MANDIMA,141513,41928.0
ADJA,129346,MANDIMA,141513,35668.0
ALIMBONGO,227787,MANDIMA,141513,30850.0
ANGUMU,168048,MANDIMA,141513,30641.0
ARIWARA,206104,MANDIMA,141513,37131.0
ARU,185456,MANDIMA,141513,33615.0
AUNGBA,161978,MANDIMA,141513,29573.0
BAMBO,156395,MANDIMA,141513,34446.0
BAMBU-MINES,152322,MANDIMA,141513,20316.0
BENI,395029,MANDIMA,141513,21063.0
BIENA,122726,MANDIMA,141513,27577.0
BINZA,190494,MANDIMA,141513,35905.0
BIRAMBIZO,398438,MANDIMA,141513,35881.0
BIRINGI,125472,MANDIMA,141513,29572.0
BOGA,69412,MANDIMA,141513,20864.0
BUNIA,274563,MANDIMA,141513,18490.0
BUTEMBO,326616,MANDIMA,141513,23377.0
DAMAS,119532,MANDIMA,141513,23446.0
DRODRO,158491,MANDIMA,141513,23768.0
FATAKI,131340,MANDIMA,141513,23319.0
GETHY,191018,MANDIMA,141513,19994.0
GOMA,260035,MANDIMA,141513,36351.0
ITEBERO,183913,MANDIMA,141513,51995.0
JIBA,140335,MANDIMA,141513,25332.0
KALUNGUTA,206145,MANDIMA,141513,21602.0
KAMANGO,109141,MANDIMA,141513,22619.0
KAMBALA,126742,MANDIMA,141513,25033.0
KARISIMBI,518302,MANDIMA,141513,35927.0
KATWA,424920,MANDIMA,141513,23397.0
KAYNA,362851,MANDIMA,141513,32166.0
KIBIRIZI,331604,MANDIMA,141513,31064.0
KIBUA,104917,MANDIMA,141513,46607.0
KILO,57244,MANDIMA,141513,21320.0
KIROTSHE,452929,MANDIMA,141513,38734.0
KITOYI,22000,MANDIMA,141513,42312.0
KOMANDA,189251,MANDIMA,141513,17033.0
KYONDO,222254,MANDIMA,141513,26235.0
LAYBO,145111,MANDIMA,141513,38631.0
LINGA,151032,MANDIMA,141513,26285.0
LITA,131251,MANDIMA,141513,22745.0
LOGO,246325,MANDIMA,141513,25781.0
LOLWA,46878,MANDIMA,141513,12739.0
LUBERO,274996,MANDIMA,141513,27123.0
MABALAKO,192291,MANDIMA,141513,30338.0
MAHAGI,178740,MANDIMA,141513,32104.0
MAMBASA,98208,MANDIMA,141513,18462.0
MANGALA,94886,MANDIMA,141513,28434.0
MANGUREDJIPA,74827,MANDIMA,141513,33652.0
MASEREKA,183527,MANDIMA,141513,25845.0
MASISI,423301,MANDIMA,141513,43177.0
MONGBWALU,136572,MANDIMA,141513,20496.0
MUSIENENE,257600,MANDIMA,141513,27108.0
MUTWANGA,256179,MANDIMA,141513,24763.0
MWESO,404625,MANDIMA,141513,37762.0
NIA-NIA,73073,MANDIMA,141513,28521.0
NIZI,145051,MANDIMA,141513,20596.0
NYANKUNDE,100299,MANDIMA,141513,23136.0
NYARAMBE,238825,MANDIMA,141513,42507.0
NYIRAGONGO,635148,MANDIMA,141513,35139.0
OICHA,347253,MANDIMA,141513,19577.0
PINGA,156081,MANDIMA,141513,36709.0
RETHY,205135,MANDIMA,141513,25940.0
RIMBA,216446,MANDIMA,141513,25527.0
RUTSHURU,293634,MANDIMA,141513,32980.0
RWAMPARA,137286,MANDIMA,141513,21638.0
RWANGUBA,268948,MANDIMA,141513,33517.0
TCHOMIA,113035,MANDIMA,141513,62016.0
VUHOVI,125530,MANDIMA,141513,23158.0
WALIKALE,162523,MANDIMA,141513,51183.0
ADI,165627,MANGALA,94886,29968.0
ADJA,129346,MANGALA,94886,24616.0
ALIMBONGO,227787,MANGALA,94886,28790.0
ANGUMU,168048,MANGALA,94886,17688.0
ARIWARA,206104,MANGALA,94886,25322.0
ARU,185456,MANGALA,94886,20662.0
AUNGBA,161978,MANGALA,94886,17900.0
BAMBO,156395,MANGALA,94886,32385.0
BAMBU-MINES,152322,MANGALA,94886,9781.0
BENI,395029,MANGALA,94886,19003.0
BIENA,122726,MANGALA,94886,25516.0
BINZA,190494,MANGALA,94886,33844.0
BIRAMBIZO,398438,MANGALA,94886,33820.0
BIRINGI,125472,MANGALA,94886,18596.0
BOGA,69412,MANGALA,94886,18604.0
BUNIA,274563,MANGALA,94886,9944.0
BUTEMBO,326616,MANGALA,94886,21316.0
DAMAS,119532,MANGALA,94886,12776.0
DRODRO,158491,MANGALA,94886,11986.0
FATAKI,131340,MANGALA,94886,10812.0
GETHY,191018,MANGALA,94886,14564.0
GOMA,260035,MANGALA,94886,34291.0
ITEBERO,183913,MANGALA,94886,49934.0
JIBA,140335,MANGALA,94886,13550.0
KALUNGUTA,206145,MANGALA,94886,19542.0
KAMANGO,109141,MANGALA,94886,20559.0
KAMBALA,126742,MANGALA,94886,12080.0
KARISIMBI,518302,MANGALA,94886,33866.0
KATWA,424920,MANGALA,94886,21336.0
KAYNA,362851,MANGALA,94886,30106.0
KIBIRIZI,331604,MANGALA,94886,29004.0
KIBUA,104917,MANGALA,94886,44546.0
KILO,57244,MANGALA,94886,10784.0
KIROTSHE,452929,MANGALA,94886,36674.0
KITOYI,22000,MANGALA,94886,40251.0
KOMANDA,189251,MANGALA,94886,14973.0
KYONDO,222254,MANGALA,94886,24174.0
LAYBO,145111,MANGALA,94886,27423.0
LINGA,151032,MANGALA,94886,13349.0
LITA,131251,MANGALA,94886,13339.0
LOGO,246325,MANGALA,94886,12828.0
LOLWA,46878,MANGALA,94886,17672.0
LUBERO,274996,MANGALA,94886,25062.0
MABALAKO,192291,MANGALA,94886,30283.0
MAHAGI,178740,MANGALA,94886,19151.0
MAMBASA,98208,MANGALA,94886,20088.0
MANDIMA,141513,MANGALA,94886,28434.0
MANGUREDJIPA,74827,MANGALA,94886,31591.0
MASEREKA,183527,MANGALA,94886,23785.0
MASISI,423301,MANGALA,94886,41116.0
MONGBWALU,136572,MANGALA,94886,11283.0
MUSIENENE,257600,MANGALA,94886,25047.0
MUTWANGA,256179,MANGALA,94886,22702.0
MWESO,404625,MANGALA,94886,35702.0
NIA-NIA,73073,MANGALA,94886,30147.0
NIZI,145051,MANGALA,94886,10061.0
NYANKUNDE,100299,MANGALA,94886,12466.0
NYARAMBE,238825,MANGALA,94886,29554.0
NYIRAGONGO,635148,MANGALA,94886,33079.0
OICHA,347253,MANGALA,94886,17516.0
PINGA,156081,MANGALA,94886,34648.0
RETHY,205135,MANGALA,94886,12987.0
RIMBA,216446,MANGALA,94886,12574.0
RUTSHURU,293634,MANGALA,94886,30920.0
RWAMPARA,137286,MANGALA,94886,12651.0
RWANGUBA,268948,MANGALA,94886,31457.0
TCHOMIA,113035,MANGALA,94886,51939.0
VUHOVI,125530,MANGALA,94886,21098.0
WALIKALE,162523,MANGALA,94886,49123.0
ADI,165627,MANGUREDJIPA,74827,46078.0
ADJA,129346,MANGUREDJIPA,74827,40255.0
ALIMBONGO,227787,MANGUREDJIPA,74827,18090.0
ANGUMU,168048,MANGUREDJIPA,74827,33798.0
ARIWARA,206104,MANGUREDJIPA,74827,41432.0
ARU,185456,MANGUREDJIPA,74827,36772.0
AUNGBA,161978,MANGUREDJIPA,74827,34010.0
BAMBO,156395,MANGUREDJIPA,74827,21685.0
BAMBU-MINES,152322,MANGUREDJIPA,74827,23473.0
BENI,395029,MANGUREDJIPA,74827,12708.0
BIENA,122726,MANGUREDJIPA,74827,6075.0
BINZA,190494,MANGUREDJIPA,74827,23145.0
BIRAMBIZO,398438,MANGUREDJIPA,74827,23121.0
BIRINGI,125472,MANGUREDJIPA,74827,34158.0
BOGA,69412,MANGUREDJIPA,74827,19722.0
BUNIA,274563,MANGUREDJIPA,74827,21648.0
BUTEMBO,326616,MANGUREDJIPA,74827,10616.0
DAMAS,119532,MANGUREDJIPA,74827,28032.0
DRODRO,158491,MANGUREDJIPA,74827,26925.0
FATAKI,131340,MANGUREDJIPA,74827,26476.0
GETHY,191018,MANGUREDJIPA,74827,23151.0
GOMA,260035,MANGUREDJIPA,74827,23591.0
ITEBERO,183913,MANGUREDJIPA,74827,39234.0
JIBA,140335,MANGUREDJIPA,74827,28489.0
KALUNGUTA,206145,MANGUREDJIPA,74827,13062.0
KAMANGO,109141,MANGUREDJIPA,74827,16258.0
KAMBALA,126742,MANGUREDJIPA,74827,28190.0
KARISIMBI,518302,MANGUREDJIPA,74827,23166.0
KATWA,424920,MANGUREDJIPA,74827,10636.0
KAYNA,362851,MANGUREDJIPA,74827,19406.0
KIBIRIZI,331604,MANGUREDJIPA,74827,18304.0
KIBUA,104917,MANGUREDJIPA,74827,33846.0
KILO,57244,MANGUREDJIPA,74827,24723.0
KIROTSHE,452929,MANGUREDJIPA,74827,25974.0
KITOYI,22000,MANGUREDJIPA,74827,29551.0
KOMANDA,189251,MANGUREDJIPA,74827,16619.0
KYONDO,222254,MANGUREDJIPA,74827,13474.0
LAYBO,145111,MANGUREDJIPA,74827,43218.0
LINGA,151032,MANGUREDJIPA,74827,29442.0
LITA,131251,MANGUREDJIPA,74827,25902.0
LOGO,246325,MANGUREDJIPA,74827,28938.0
LOLWA,46878,MANGUREDJIPA,74827,22890.0
LUBERO,274996,MANGUREDJIPA,74827,14362.0
MABALAKO,192291,MANGUREDJIPA,74827,23591.0
MAHAGI,178740,MANGUREDJIPA,74827,35262.0
MAMBASA,98208,MANGUREDJIPA,74827,17145.0
MANDIMA,141513,MANGUREDJIPA,74827,33652.0
MANGALA,94886,MANGUREDJIPA,74827,31591.0
MASEREKA,183527,MANGUREDJIPA,74827,13085.0
MASISI,423301,MANGUREDJIPA,74827,30416.0
MONGBWALU,136572,MANGUREDJIPA,74827,26540.0
MUSIENENE,257600,MANGUREDJIPA,74827,11358.0
MUTWANGA,256179,MANGUREDJIPA,74827,16408.0
MWESO,404625,MANGUREDJIPA,74827,25002.0
NIA-NIA,73073,MANGUREDJIPA,74827,24225.0
NIZI,145051,MANGUREDJIPA,74827,23753.0
NYANKUNDE,100299,MANGUREDJIPA,74827,27723.0
NYARAMBE,238825,MANGUREDJIPA,74827,45664.0
NYIRAGONGO,635148,MANGUREDJIPA,74827,22379.0
OICHA,347253,MANGUREDJIPA,74827,14075.0
PINGA,156081,MANGUREDJIPA,74827,23948.0
RETHY,205135,MANGUREDJIPA,74827,29097.0
RIMBA,216446,MANGUREDJIPA,74827,28684.0
RUTSHURU,293634,MANGUREDJIPA,74827,20220.0
RWAMPARA,137286,MANGUREDJIPA,74827,24795.0
RWANGUBA,268948,MANGUREDJIPA,74827,20757.0
TCHOMIA,113035,MANGUREDJIPA,74827,56475.0
VUHOVI,125530,MANGUREDJIPA,74827,10633.0
WALIKALE,162523,MANGUREDJIPA,74827,33928.0
ADI,165627,MASEREKA,183527,38271.0
ADJA,129346,MASEREKA,183527,32448.0
ALIMBONGO,227787,MASEREKA,183527,8091.0
ANGUMU,168048,MASEREKA,183527,25991.0
ARIWARA,206104,MASEREKA,183527,33625.0
ARU,185456,MASEREKA,183527,28965.0
AUNGBA,161978,MASEREKA,183527,26203.0
BAMBO,156395,MASEREKA,183527,11686.0
BAMBU-MINES,152322,MASEREKA,183527,15667.0
BENI,395029,MASEREKA,183527,4901.0
BIENA,122726,MASEREKA,183527,7009.0
BINZA,190494,MASEREKA,183527,13146.0
BIRAMBIZO,398438,MASEREKA,183527,13122.0
BIRINGI,125472,MASEREKA,183527,26351.0
BOGA,69412,MASEREKA,183527,11915.0
BUNIA,274563,MASEREKA,183527,13841.0
BUTEMBO,326616,MASEREKA,183527,2468.0
DAMAS,119532,MASEREKA,183527,20225.0
DRODRO,158491,MASEREKA,183527,19118.0
FATAKI,131340,MASEREKA,183527,18669.0
GETHY,191018,MASEREKA,183527,15344.0
GOMA,260035,MASEREKA,183527,13592.0
ITEBERO,183913,MASEREKA,183527,29236.0
JIBA,140335,MASEREKA,183527,20682.0
KALUNGUTA,206145,MASEREKA,183527,5255.0
KAMANGO,109141,MASEREKA,183527,8451.0
KAMBALA,126742,MASEREKA,183527,20383.0
KARISIMBI,518302,MASEREKA,183527,13168.0
KATWA,424920,MASEREKA,183527,2448.0
KAYNA,362851,MASEREKA,183527,9407.0
KIBIRIZI,331604,MASEREKA,183527,8305.0
KIBUA,104917,MASEREKA,183527,23848.0
KILO,57244,MASEREKA,183527,16916.0
KIROTSHE,452929,MASEREKA,183527,15975.0
KITOYI,22000,MASEREKA,183527,19553.0
KOMANDA,189251,MASEREKA,183527,8812.0
KYONDO,222254,MASEREKA,183527,5057.0
LAYBO,145111,MASEREKA,183527,35411.0
LINGA,151032,MASEREKA,183527,21635.0
LITA,131251,MASEREKA,183527,18095.0
LOGO,246325,MASEREKA,183527,21131.0
LOLWA,46878,MASEREKA,183527,15083.0
LUBERO,274996,MASEREKA,183527,4364.0
MABALAKO,192291,MASEREKA,183527,15784.0
MAHAGI,178740,MASEREKA,183527,27455.0
MAMBASA,98208,MASEREKA,183527,9338.0
MANDIMA,141513,MASEREKA,183527,25845.0
MANGALA,94886,MASEREKA,183527,23785.0
MANGUREDJIPA,74827,MASEREKA,183527,13085.0
MASISI,423301,MASEREKA,183527,20418.0
MONGBWALU,136572,MASEREKA,183527,18733.0
MUSIENENE,257600,MASEREKA,183527,4889.0
MUTWANGA,256179,MASEREKA,183527,8601.0
MWESO,404625,MASEREKA,183527,15003.0
NIA-NIA,73073,MASEREKA,183527,23462.0
NIZI,145051,MASEREKA,183527,15946.0
NYANKUNDE,100299,MASEREKA,183527,19916.0
NYARAMBE,238825,MASEREKA,183527,37857.0
NYIRAGONGO,635148,MASEREKA,183527,12380.0
OICHA,347253,MASEREKA,183527,6269.0
PINGA,156081,MASEREKA,183527,13950.0
RETHY,205135,MASEREKA,183527,21290.0
RIMBA,216446,MASEREKA,183527,20877.0
RUTSHURU,293634,MASEREKA,183527,10221.0
RWAMPARA,137286,MASEREKA,183527,16988.0
RWANGUBA,268948,MASEREKA,183527,10758.0
TCHOMIA,113035,MASEREKA,183527,48668.0
VUHOVI,125530,MASEREKA,183527,2687.0
WALIKALE,162523,MASEREKA,183527,28424.0
ADI,165627,MASISI,423301,55602.0
ADJA,129346,MASISI,423301,49780.0
ALIMBONGO,227787,MASISI,423301,20851.0
ANGUMU,168048,MASISI,423301,43323.0
ARIWARA,206104,MASISI,423301,50957.0
ARU,185456,MASISI,423301,46297.0
AUNGBA,161978,MASISI,423301,43535.0
BAMBO,156395,MASISI,423301,10226.0
BAMBU-MINES,152322,MASISI,423301,32998.0
BENI,395029,MASISI,423301,22233.0
BIENA,122726,MASISI,423301,24341.0
BINZA,190494,MASISI,423301,15595.0
BIRAMBIZO,398438,MASISI,423301,8006.0
BIRINGI,125472,MASISI,423301,43683.0
BOGA,69412,MASISI,423301,29246.0
BUNIA,274563,MASISI,423301,31172.0
BUTEMBO,326616,MASISI,423301,19800.0
DAMAS,119532,MASISI,423301,37557.0
DRODRO,158491,MASISI,423301,36450.0
FATAKI,131340,MASISI,423301,36001.0
GETHY,191018,MASISI,423301,32676.0
GOMA,260035,MASISI,423301,6983.0
ITEBERO,183913,MASISI,423301,13907.0
JIBA,140335,MASISI,423301,38013.0
KALUNGUTA,206145,MASISI,423301,22587.0
KAMANGO,109141,MASISI,423301,25782.0
KAMBALA,126742,MASISI,423301,37715.0
KARISIMBI,518302,MASISI,423301,7407.0
KATWA,424920,MASISI,423301,19780.0
KAYNA,362851,MASISI,423301,18125.0
KIBIRIZI,331604,MASISI,423301,13373.0
KIBUA,104917,MASISI,423301,9592.0
KILO,57244,MASISI,423301,34248.0
KIROTSHE,452929,MASISI,423301,6363.0
KITOYI,22000,MASISI,423301,4782.0
KOMANDA,189251,MASISI,423301,26143.0
KYONDO,222254,MASISI,423301,22389.0
LAYBO,145111,MASISI,423301,52742.0
LINGA,151032,MASISI,423301,38967.0
LITA,131251,MASISI,423301,35427.0
LOGO,246325,MASISI,423301,38463.0
LOLWA,46878,MASISI,423301,32414.0
LUBERO,274996,MASISI,423301,18915.0
MABALAKO,192291,MASISI,423301,33116.0
MAHAGI,178740,MASISI,423301,44786.0
MAMBASA,98208,MASISI,423301,26670.0
MANDIMA,141513,MASISI,423301,43177.0
MANGALA,94886,MASISI,423301,41116.0
MANGUREDJIPA,74827,MASISI,423301,30416.0
MASEREKA,183527,MASISI,423301,20418.0
MONGBWALU,136572,MASISI,423301,36065.0
MUSIENENE,257600,MASISI,423301,22221.0
MUTWANGA,256179,MASISI,423301,25932.0
MWESO,404625,MASISI,423301,5509.0
NIA-NIA,73073,MASISI,423301,40794.0
NIZI,145051,MASISI,423301,33278.0
NYANKUNDE,100299,MASISI,423301,37247.0
NYARAMBE,238825,MASISI,423301,55189.0
NYIRAGONGO,635148,MASISI,423301,8195.0
OICHA,347253,MASISI,423301,23600.0
PINGA,156081,MASISI,423301,14125.0
RETHY,205135,MASISI,423301,38621.0
RIMBA,216446,MASISI,423301,38208.0
RUTSHURU,293634,MASISI,423301,10353.0
RWAMPARA,137286,MASISI,423301,34319.0
RWANGUBA,268948,MASISI,423301,10906.0
TCHOMIA,113035,MASISI,423301,66000.0
VUHOVI,125530,MASISI,423301,20018.0
WALIKALE,162523,MASISI,423301,13181.0
ADI,165627,MONGBWALU,136572,21432.0
ADJA,129346,MONGBWALU,136572,15173.0
ALIMBONGO,227787,MONGBWALU,136572,23738.0
ANGUMU,168048,MONGBWALU,136572,15054.0
ARIWARA,206104,MONGBWALU,136572,16635.0
ARU,185456,MONGBWALU,136572,14354.0
AUNGBA,161978,MONGBWALU,136572,9078.0
BAMBO,156395,MONGBWALU,136572,27334.0
BAMBU-MINES,152322,MONGBWALU,136572,3067.0
BENI,395029,MONGBWALU,136572,13951.0
BIENA,122726,MONGBWALU,136572,20465.0
BINZA,190494,MONGBWALU,136572,28793.0
BIRAMBIZO,398438,MONGBWALU,136572,28769.0
BIRINGI,125472,MONGBWALU,136572,9076.0
BOGA,69412,MONGBWALU,136572,13553.0
BUNIA,274563,MONGBWALU,136572,4893.0
BUTEMBO,326616,MONGBWALU,136572,16265.0
DAMAS,119532,MONGBWALU,136572,2950.0
DRODRO,158491,MONGBWALU,136572,8181.0
FATAKI,131340,MONGBWALU,136572,7732.0
GETHY,191018,MONGBWALU,136572,9512.0
GOMA,260035,MONGBWALU,136572,29239.0
ITEBERO,183913,MONGBWALU,136572,44883.0
JIBA,140335,MONGBWALU,136572,9745.0
KALUNGUTA,206145,MONGBWALU,136572,14491.0
KAMANGO,109141,MONGBWALU,136572,15507.0
KAMBALA,126742,MONGBWALU,136572,9446.0
